CUSTOMERID,FIRST_NAME,LAST_NAME,DOB,SSN_LAST4,MARITAL_STATUS,ANNUAL_INCOME,PREFERRED_CONTACT,PHONE_NUMBER,EMAIL,ADDRESS,CITY,STATE,ZIP_CODE,HIGH_NET_WORTH_FLAG,LAST_LOGIN_DATE,FINANCIAL_GOALS,LAST_UPDATED,BRANCH_ID,BRANCH_OFFICER,FINANCIAL_ADVISOR_ID,FINANCIAL_ADVISOR_NAME,CLIENT_ID,ENGAGEMENT_SCORE,FOLLOW_UP_PENDING,FOLLOW_UPS_COMPLETED,FOLLOW_UP_DATE,FINANCIAL_ADVISOR_ID,FINANCIAL_ADVISOR_NAME,ROLE,CUSTOMER_ID,FIRST_NAME,LAST_NAME,ASSET_ID,ASSET_TYPE,ASSET_STATUS,PURCHASE_DATE,PROPERTY_VALUE,HOLDINGID,CLIENTID,INVESTMENTTYPEID,PRODUCTNAME,PRODUCTSYMBOL,SECTOR,QUANTITY,PURCHASEPRICE,MARKETPRICE,VALUE,PURCHASEDATE,DIVIDENDYIELD,RISKLEVEL,ASSETCLASS,ACCOUNTTYPE,BROKERNAME,LASTUPDATED,INVESTMENTID,INVESTMENTTYPE,DESCRIPTION,PRODUCTS_EXAMPLES,WHOBUYS,CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMPLOYEE_ID,EMPLOYER_NAME,JOB_TITLE,START_DATE,PREVIOUS_EMPLOYER,CUSTOMER_ID,FIRST_NAME,LAST_NAME,MARITAL_STATUS,PREVIOUS_MARITAL_STATUS,STATUS_CHANGE_DATE,TRANSACTION_ID,CUSTOMER_ID,TRANSACTION_DATE,TRANSACTION_DESCRIPTION,TRANSACTION_AMOUNT,TRANSACTION_TYPE,BANK_NAME
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B108,BO_5,FA006,Emma Thompson,C0595,12,1,5,11/1/2024,FA006,Emma Thompson,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10697,C0595,7/27/2024,Pension Fund Deposit,4779.98,Debit,Wells Fargo
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B108,BO_5,FA006,Emma Thompson,C0595,12,1,5,11/1/2024,FA006,Emma Thompson,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10914,C0595,11/30/2024,Estate Settlement Funds Received,9496.84,Credit,Bank of America
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B108,BO_5,FA006,Emma Thompson,C0595,12,1,5,11/1/2024,FA006,Emma Thompson,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10961,C0595,4/22/2024,Car Dealership Payment - Tesla,41542.25,Debit,Wells Fargo
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B108,BO_5,FA006,Emma Thompson,C0595,12,1,5,11/1/2024,FA006,Emma Thompson,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T11266,C0595,6/17/2024,Property Down Payment,43353.55,Debit,Bank of America
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B103,BO_8,FA020,Evelyn Carter,C0595,9,2,2,12/27/2024,FA020,Evelyn Carter,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10150,C0595,9/2/2024,401k Withdrawal,26342.55,Debit,Wells Fargo
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B103,BO_8,FA020,Evelyn Carter,C0595,9,2,2,12/27/2024,FA020,Evelyn Carter,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10697,C0595,7/27/2024,Pension Fund Deposit,4779.98,Debit,Wells Fargo
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B103,BO_8,FA020,Evelyn Carter,C0595,9,2,2,12/27/2024,FA020,Evelyn Carter,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10914,C0595,11/30/2024,Estate Settlement Funds Received,9496.84,Credit,Bank of America
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B103,BO_8,FA020,Evelyn Carter,C0595,9,2,2,12/27/2024,FA020,Evelyn Carter,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T10961,C0595,4/22/2024,Car Dealership Payment - Tesla,41542.25,Debit,Wells Fargo
C0595,Stephanie,Sullivan,12/6/1993,4529,Widowed,282002,SMS,001-244-694-4015,bmiller@hotmail.com,"3861 Kelly Prairie Suite 000, Elliottberg, AZ 92803",Port Dakota,IL,10845,No,34:22.0,Retirement,27:54.0,B103,BO_8,FA020,Evelyn Carter,C0595,9,2,2,12/27/2024,FA020,Evelyn Carter,Financial Advisor,C0595,Stephanie,Sullivan,A2575,Condo,Sold,9/27/2015,571219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0595,Stephanie,Sullivan,E69150,EduWorld,Sales Executive,4/1/2023,RetailWorks,C0595,Stephanie,Sullivan,Married,Single,1/6/2025,T11266,C0595,6/17/2024,Property Down Payment,43353.55,Debit,Bank of America
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B105,BO_6,FA026,Scarlett Perez,C0596,30,2,1,3/23/2025,FA026,Scarlett Perez,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T10018,C0596,4/12/2024,Inheritance Deposit from Executor,19957.99,Debit,Bank of America
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B105,BO_6,FA026,Scarlett Perez,C0596,30,2,1,3/23/2025,FA026,Scarlett Perez,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T10542,C0596,10/12/2024,Salary Credit - New Employer XYZ,6784.53,Credit,Wells Fargo
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B105,BO_6,FA026,Scarlett Perez,C0596,30,2,1,3/23/2025,FA026,Scarlett Perez,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T11060,C0596,10/9/2024,Pension Fund Deposit,17266.56,Debit,Wells Fargo
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B103,BO_7,FA022,Harper Walker,C0596,41,1,7,12/12/2024,FA022,Harper Walker,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T10018,C0596,4/12/2024,Inheritance Deposit from Executor,19957.99,Debit,Bank of America
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B103,BO_7,FA022,Harper Walker,C0596,41,1,7,12/12/2024,FA022,Harper Walker,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T10542,C0596,10/12/2024,Salary Credit - New Employer XYZ,6784.53,Credit,Wells Fargo
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B103,BO_7,FA022,Harper Walker,C0596,41,1,7,12/12/2024,FA022,Harper Walker,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T11060,C0596,10/9/2024,Pension Fund Deposit,17266.56,Debit,Wells Fargo
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B105,BO_6,FA010,Sophia Harris,C0596,68,2,5,12/11/2024,FA010,Sophia Harris,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T10018,C0596,4/12/2024,Inheritance Deposit from Executor,19957.99,Debit,Bank of America
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B105,BO_6,FA010,Sophia Harris,C0596,68,2,5,12/11/2024,FA010,Sophia Harris,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T10542,C0596,10/12/2024,Salary Credit - New Employer XYZ,6784.53,Credit,Wells Fargo
C0596,Rebecca,Joyce,10/14/1960,5546,Single,49529,Phone,441-355-6121,qcarter@gmail.com,"3329 Coleman Circles, Nicholasberg, NJ 78761",Amandaland,FL,49483,Yes,08:35.0,Education,48:07.0,B105,BO_6,FA010,Sophia Harris,C0596,68,2,5,12/11/2024,FA010,Sophia Harris,Financial Advisor,C0596,Rebecca,Joyce,A9352,Townhouse,Sold,3/17/2017,766821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0596,Rebecca,Joyce,E40599,GovSector,Sales Executive,8/26/2021,TechCorp,C0596,Rebecca,Joyce,Divorced,Widowed,10/5/2023,T11060,C0596,10/9/2024,Pension Fund Deposit,17266.56,Debit,Wells Fargo
C0597,Catherine,Perez,7/9/1948,1227,Divorced,363249,Phone,915-103-8631x24244,calebcline@hotmail.com,"549 Douglas Land, Lake Robertmouth, NH 92354",South Kimberlyberg,GA,90418,No,20:37.0,Retirement,01:58.0,B101,BO_4,FA025,Joshua Moore,C0597,31,2,5,12/29/2024,FA025,Joshua Moore,Financial Advisor,C0597,Catherine,Perez,A6420,Luxury Estate,Owned,7/26/2022,674262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0597,Catherine,Perez,E67177,EduWorld,Consultant,10/8/2024,RetailWorks,C0597,Catherine,Perez,Single,Married,11/22/2021,T10248,C0597,3/17/2025,Estate Settlement Funds Received,42027.03,Debit,Capital One
C0597,Catherine,Perez,7/9/1948,1227,Divorced,363249,Phone,915-103-8631x24244,calebcline@hotmail.com,"549 Douglas Land, Lake Robertmouth, NH 92354",South Kimberlyberg,GA,90418,No,20:37.0,Retirement,01:58.0,B101,BO_4,FA025,Joshua Moore,C0597,31,2,5,12/29/2024,FA025,Joshua Moore,Financial Advisor,C0597,Catherine,Perez,A6420,Luxury Estate,Owned,7/26/2022,674262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0597,Catherine,Perez,E67177,EduWorld,Consultant,10/8/2024,RetailWorks,C0597,Catherine,Perez,Single,Married,11/22/2021,T10776,C0597,6/30/2024,Hospital Bill - Maternity,31370.58,Debit,Bank of America
C0597,Catherine,Perez,7/9/1948,1227,Divorced,363249,Phone,915-103-8631x24244,calebcline@hotmail.com,"549 Douglas Land, Lake Robertmouth, NH 92354",South Kimberlyberg,GA,90418,No,20:37.0,Retirement,01:58.0,B107,BO_8,FA001,John Smith,C0597,4,4,8,10/15/2024,FA001,John Smith,Admin,C0597,Catherine,Perez,A6420,Luxury Estate,Owned,7/26/2022,674262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0597,Catherine,Perez,E67177,EduWorld,Consultant,10/8/2024,RetailWorks,C0597,Catherine,Perez,Single,Married,11/22/2021,T10248,C0597,3/17/2025,Estate Settlement Funds Received,42027.03,Debit,Capital One
C0597,Catherine,Perez,7/9/1948,1227,Divorced,363249,Phone,915-103-8631x24244,calebcline@hotmail.com,"549 Douglas Land, Lake Robertmouth, NH 92354",South Kimberlyberg,GA,90418,No,20:37.0,Retirement,01:58.0,B107,BO_8,FA001,John Smith,C0597,4,4,8,10/15/2024,FA001,John Smith,Admin,C0597,Catherine,Perez,A6420,Luxury Estate,Owned,7/26/2022,674262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0597,Catherine,Perez,E67177,EduWorld,Consultant,10/8/2024,RetailWorks,C0597,Catherine,Perez,Single,Married,11/22/2021,T10776,C0597,6/30/2024,Hospital Bill - Maternity,31370.58,Debit,Bank of America
C0598,Michael,Miller,1/1/1967,3033,Married,241073,SMS,(898)696-9662x37970,paige60@brooks.org,"02327 Anthony Forges, Morrisonmouth, AR 68716",Jefferybury,OH,86450,Yes,22:34.0,Home Purchase,03:24.0,B103,BO_1,FA027,Nathan Lee,C0598,22,3,8,12/21/2024,FA027,Nathan Lee,Financial Advisor,C0598,Michael,Miller,A4465,Condo,Sold,5/9/2017,911342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0598,Michael,Miller,E59922,FinanceInc,Software Engineer,8/10/2022,StartupX,C0598,Michael,Miller,Divorced,Single,3/8/2023,T10988,C0598,9/9/2024,Hospital Bill - Maternity,22002.17,Credit,Citibank
C0598,Michael,Miller,1/1/1967,3033,Married,241073,SMS,(898)696-9662x37970,paige60@brooks.org,"02327 Anthony Forges, Morrisonmouth, AR 68716",Jefferybury,OH,86450,Yes,22:34.0,Home Purchase,03:24.0,B103,BO_1,FA027,Nathan Lee,C0598,22,3,8,12/21/2024,FA027,Nathan Lee,Financial Advisor,C0598,Michael,Miller,A4465,Condo,Sold,5/9/2017,911342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0598,Michael,Miller,E59922,FinanceInc,Software Engineer,8/10/2022,StartupX,C0598,Michael,Miller,Divorced,Single,3/8/2023,T11158,C0598,11/30/2024,Baby Products Purchase - Walmart,31962.63,Credit,Citibank
C0599,Katelyn,Rice,1/12/1989,8941,Single,208402,SMS,338-079-9821x823,robertbarker@washington.biz,"13597 April Manors, Jeffreymouth, MN 45350",Erikaside,OH,64723,No,34:16.0,Investment Growth,31:52.0,B102,BO_8,FA005,David Wilson,C0599,49,0,2,3/8/2025,FA005,David Wilson,Financial Advisor,C0599,Katelyn,Rice,A1532,Townhouse,Owned,12/7/2023,710391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0599,Katelyn,Rice,E66578,HealthPlus,Financial Advisor,8/4/2023,RetailWorks,C0599,Katelyn,Rice,Single,Widowed,10/26/2023,T10897,C0599,8/13/2024,Estate Settlement Funds Received,7690.17,Credit,Wells Fargo
C0599,Katelyn,Rice,1/12/1989,8941,Single,208402,SMS,338-079-9821x823,robertbarker@washington.biz,"13597 April Manors, Jeffreymouth, MN 45350",Erikaside,OH,64723,No,34:16.0,Investment Growth,31:52.0,B102,BO_8,FA005,David Wilson,C0599,49,0,2,3/8/2025,FA005,David Wilson,Financial Advisor,C0599,Katelyn,Rice,A1532,Townhouse,Owned,12/7/2023,710391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0599,Katelyn,Rice,E66578,HealthPlus,Financial Advisor,8/4/2023,RetailWorks,C0599,Katelyn,Rice,Single,Widowed,10/26/2023,T11800,C0599,2/11/2025,Property Down Payment,24539.66,Debit,Citibank
C0600,Ashley,Bradford,1/19/2004,6257,Single,468528,Phone,+1-940-887-0449x850,davisanthony@hotmail.com,"03372 Patterson Track, North Jessicastad, FL 53540",Sandersbury,IL,38601,Yes,44:51.0,Emergency Fund,56:14.0,B101,BO_3,FA003,Michael Brown,C0600,17,3,5,2/15/2025,FA003,Michael Brown,Realtionship Manager,C0600,Ashley,Bradford,A8667,Luxury Estate,Sold,8/28/2021,608097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0600,Ashley,Bradford,E29007,AutoMotive,Consultant,8/11/2021,GovSector,C0600,Ashley,Bradford,Widowed,Married,1/31/2025,T10626,C0600,1/1/2025,Inheritance Deposit from Executor,29048.49,Debit,Chase
C0600,Ashley,Bradford,1/19/2004,6257,Single,468528,Phone,+1-940-887-0449x850,davisanthony@hotmail.com,"03372 Patterson Track, North Jessicastad, FL 53540",Sandersbury,IL,38601,Yes,44:51.0,Emergency Fund,56:14.0,B101,BO_3,FA003,Michael Brown,C0600,17,3,5,2/15/2025,FA003,Michael Brown,Realtionship Manager,C0600,Ashley,Bradford,A8667,Luxury Estate,Sold,8/28/2021,608097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0600,Ashley,Bradford,E29007,AutoMotive,Consultant,8/11/2021,GovSector,C0600,Ashley,Bradford,Widowed,Married,1/31/2025,T11836,C0600,10/17/2024,Insurance Payment - Geico,28334.54,Debit,Bank of America
C0600,Ashley,Bradford,1/19/2004,6257,Single,468528,Phone,+1-940-887-0449x850,davisanthony@hotmail.com,"03372 Patterson Track, North Jessicastad, FL 53540",Sandersbury,IL,38601,Yes,44:51.0,Emergency Fund,56:14.0,B103,BO_7,FA012,Ava Lewis,C0600,69,5,6,2/24/2025,FA012,Ava Lewis,Financial Advisor,C0600,Ashley,Bradford,A8667,Luxury Estate,Sold,8/28/2021,608097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0600,Ashley,Bradford,E29007,AutoMotive,Consultant,8/11/2021,GovSector,C0600,Ashley,Bradford,Widowed,Married,1/31/2025,T10626,C0600,1/1/2025,Inheritance Deposit from Executor,29048.49,Debit,Chase
C0600,Ashley,Bradford,1/19/2004,6257,Single,468528,Phone,+1-940-887-0449x850,davisanthony@hotmail.com,"03372 Patterson Track, North Jessicastad, FL 53540",Sandersbury,IL,38601,Yes,44:51.0,Emergency Fund,56:14.0,B103,BO_7,FA012,Ava Lewis,C0600,69,5,6,2/24/2025,FA012,Ava Lewis,Financial Advisor,C0600,Ashley,Bradford,A8667,Luxury Estate,Sold,8/28/2021,608097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0600,Ashley,Bradford,E29007,AutoMotive,Consultant,8/11/2021,GovSector,C0600,Ashley,Bradford,Widowed,Married,1/31/2025,T11836,C0600,10/17/2024,Insurance Payment - Geico,28334.54,Debit,Bank of America
C0600,Ashley,Bradford,1/19/2004,6257,Single,468528,Phone,+1-940-887-0449x850,davisanthony@hotmail.com,"03372 Patterson Track, North Jessicastad, FL 53540",Sandersbury,IL,38601,Yes,44:51.0,Emergency Fund,56:14.0,B105,BO_9,FA017,Daniel Green,C0600,65,0,10,12/22/2024,FA017,Daniel Green,Financial Advisor,C0600,Ashley,Bradford,A8667,Luxury Estate,Sold,8/28/2021,608097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0600,Ashley,Bradford,E29007,AutoMotive,Consultant,8/11/2021,GovSector,C0600,Ashley,Bradford,Widowed,Married,1/31/2025,T10626,C0600,1/1/2025,Inheritance Deposit from Executor,29048.49,Debit,Chase
